"","participant_id","treat","age_months","female","kindergarten","teacher_id","school_id","private_school","title1","free_reduced_lunch","state","esl_observed","special_ed_observed","new_student","distracted_a1","distracted_a2","distracted_ppvt","score_a1","invalid_a1","score_a2","invalid_a2","score_ppvt","score_ppvt_age","invalid_ppvt","t_logins_april","t_logins_total","t_weeks_used","t_words_learned","t_financial_struggle","t_misbehavior","t_years_experience","score_pct_change"
"695",68970,0,50,0,0,26,"40",1,0,0,3,0,0,0,0,NA,NA,21,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"696",72484,0,55,0,0,26,"40",1,0,0,3,0,0,0,0,0,0,15,NA,26,0,60,92,0,NA,NA,NA,NA,0,2,20,73.3333333333333
"697",72739,0,46,1,0,26,"40",1,0,0,3,0,0,0,0,0,0,12,NA,18,0,62,103,0,NA,NA,NA,NA,0,2,20,50
"698",86045,0,48,1,0,26,"40",1,0,0,3,0,0,0,0,0,0,15,NA,18,0,62,100,0,NA,NA,NA,NA,0,2,20,20
"699",94947,0,46,1,0,26,"40",1,0,0,3,0,0,0,1,0,1,14,NA,14,0,64,106,0,NA,NA,NA,NA,0,2,20,0
"700",98617,0,52,1,0,26,"40",1,0,0,3,0,0,0,0,0,0,27,NA,23,0,78,106,0,NA,NA,NA,NA,0,2,20,-14.8148148148148
"701",98754,0,53,1,0,26,"40",1,0,0,3,0,0,0,1,0,0,23,NA,22,0,95,118,0,NA,NA,NA,NA,0,2,20,-4.34782608695652
"702",215,1,66,1,0,40,"41",1,0,0,3,0,0,1,0,NA,NA,22,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"703",13953,1,65,1,0,40,"41",1,0,0,3,0,0,0,0,0,0,22,NA,25,0,101,111,0,0,1,NA,NA,0,0,20,13.6363636363636
"704",21558,1,62,1,0,40,"41",1,0,0,3,0,0,0,0,0,NA,22,NA,25,0,108,118,0,0,1,NA,NA,0,0,20,13.6363636363636
"705",28101,1,64,0,0,40,"41",1,0,0,3,0,0,0,0,0,0,26,NA,20,0,89,103,0,0,1,NA,NA,0,0,20,-23.0769230769231
"706",29099,1,62,0,0,40,"41",1,0,0,3,0,0,0,0,0,0,23,NA,21,0,62,85,0,0,1,NA,NA,0,0,20,-8.69565217391304
"707",30391,1,65,1,0,40,"41",1,0,0,3,0,0,0,0,0,0,20,NA,21,0,55,80,0,0,1,NA,NA,0,0,20,5
"708",36139,1,64,1,0,40,"41",1,0,0,3,0,0,0,0,NA,NA,19,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"709",44703,1,58,1,0,40,"41",1,0,0,3,0,0,0,0,0,0,15,NA,15,0,65,91,0,0,1,NA,NA,0,0,20,0
"710",46186,1,60,1,0,40,"41",1,0,0,3,0,0,0,0,0,0,16,NA,18,0,52,80,0,0,1,NA,NA,0,0,20,12.5
"711",61117,1,65,0,0,40,"41",1,0,0,3,0,0,0,0,0,0,23,NA,23,0,76,91,0,0,1,NA,NA,0,0,20,0
"712",66920,1,69,0,0,40,"41",1,0,0,3,0,0,0,0,0,1,27,NA,29,0,116,117,0,0,1,NA,NA,0,0,20,7.40740740740741
"713",76915,1,64,1,0,40,"41",1,0,0,3,0,0,0,0,0,0,23,NA,22,0,86,101,0,0,1,NA,NA,0,0,20,-4.34782608695652
"714",78098,1,63,1,0,40,"41",1,0,0,3,0,0,0,0,0,0,28,NA,22,0,77,94,0,0,1,NA,NA,0,0,20,-21.4285714285714
"715",89192,1,59,1,0,40,"41",1,0,0,3,0,0,0,0,0,0,24,NA,25,0,94,112,0,0,1,NA,NA,0,0,20,4.16666666666667
"716",11305,0,76,1,1,1,"42",1,0,0,1,0,0,0,0,NA,NA,20,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"717",17843,0,74,1,1,1,"42",1,0,0,1,0,0,0,NA,0,0,29,NA,30,0,116,113,0,NA,NA,NA,NA,0,2,8,3.44827586206897
"718",23658,0,79,1,1,1,"42",1,0,0,1,0,0,0,0,0,0,31,NA,30,0,128,118,0,NA,NA,NA,NA,0,2,8,-3.2258064516129
"719",37802,0,79,0,1,1,"42",1,0,0,1,0,0,0,0,0,2,33,NA,32,0,115,108,0,NA,NA,NA,NA,0,2,8,-3.03030303030303
"720",41537,0,77,0,1,1,"42",1,0,0,1,0,0,0,0,0,0,27,NA,30,0,135,126,0,NA,NA,NA,NA,0,2,8,11.1111111111111
"721",44955,0,73,0,1,1,"42",1,0,0,1,0,0,0,1,1,1,30,NA,32,0,120,117,0,NA,NA,NA,NA,0,2,8,6.66666666666667
"722",53420,0,74,0,1,1,"42",1,0,0,1,0,0,0,0,0,0,28,NA,27,0,101,101,0,NA,NA,NA,NA,0,2,8,-3.57142857142857
"723",54399,0,79,0,1,1,"42",1,0,0,1,0,0,0,2,0,2,27,NA,28,0,131,120,0,NA,NA,NA,NA,0,2,8,3.7037037037037
"724",64222,0,75,1,1,1,"42",1,0,0,1,0,0,0,0,NA,NA,28,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"725",65204,0,72,1,1,1,"42",1,0,0,1,0,0,0,3,NA,NA,17,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"726",65236,0,75,1,1,1,"42",1,0,0,1,0,0,0,1,1,1,21,NA,20,0,92,94,0,NA,NA,NA,NA,0,2,8,-4.76190476190476
"727",75959,0,80,1,1,1,"42",1,0,0,1,0,0,0,NA,0,0,27,NA,31,0,128,116,0,NA,NA,NA,NA,0,2,8,14.8148148148148
"728",81084,0,74,1,1,1,"42",1,0,0,1,0,0,0,0,0,0,25,NA,24,0,91,93,0,NA,NA,NA,NA,0,2,8,-4
"729",85158,0,72,1,1,1,"42",1,0,0,1,0,0,0,1,1,1,24,NA,28,0,105,106,0,NA,NA,NA,NA,0,2,8,16.6666666666667
"730",89650,0,78,1,1,1,"42",1,0,0,1,0,0,0,NA,1,2,31,NA,32,0,124,114,0,NA,NA,NA,NA,0,2,8,3.2258064516129
"731",96148,0,85,0,1,1,"42",1,0,0,1,0,0,0,NA,0,0,25,NA,28,0,110,96,0,NA,NA,NA,NA,0,2,8,12
"732",602,1,69,1,0,42,"43",0,1,100,1,0,0,1,0,0,0,25,NA,29,1,112,115,1,NA,NA,NA,NA,NA,NA,NA,16
"733",10141,1,65,1,0,42,"43",0,1,100,1,0,0,0,0,0,0,26,NA,29,0,109,117,0,0,1,17,4,0,1,26,11.5384615384615
"734",10964,1,68,1,0,42,"43",0,1,100,1,0,0,0,0,0,2,23,NA,26,0,101,107,0,0,1,17,4,0,1,26,13.0434782608696
"735",16095,1,62,0,0,42,"43",0,1,100,1,0,0,0,0,0,1,19,NA,24,0,71,91,0,0,1,17,4,0,1,26,26.3157894736842
"736",23327,1,61,0,0,42,"43",0,1,100,1,0,0,0,0,1,2,25,NA,24,0,76,98,0,0,1,17,4,0,1,26,-4
"737",34221,1,66,0,0,42,"43",0,1,100,1,0,0,0,0,0,0,28,NA,24,0,81,94,0,0,1,17,4,0,1,26,-14.2857142857143
"738",38376,1,66,0,0,42,"43",0,1,100,1,0,0,0,0,0,3,26,NA,25,0,92,103,0,0,1,17,4,0,1,26,-3.84615384615385
"739",40205,1,58,0,0,42,"43",0,1,100,1,0,0,0,0,0,0,21,NA,16,0,58,86,0,0,1,17,4,0,1,26,-23.8095238095238
"740",41851,1,63,1,0,42,"43",0,1,100,1,0,1,0,0,0,0,20,NA,23,0,59,83,0,0,1,17,4,0,1,26,15
"741",42894,1,69,0,0,42,"43",0,1,100,1,0,0,0,0,0,0,22,NA,21,0,88,98,0,0,1,17,4,0,1,26,-4.54545454545455
"742",52067,1,60,1,0,42,"43",0,1,100,1,0,0,0,0,0,0,23,NA,31,0,106,120,0,0,1,17,4,0,1,26,34.7826086956522
"743",52216,1,62,0,0,42,"43",0,1,100,1,0,1,0,0,NA,0,22,NA,23,0,79,98,0,0,1,17,4,0,1,26,4.54545454545455
"744",69369,1,67,1,0,42,"43",0,1,100,1,0,1,0,1,0,1,21,NA,19,0,73,89,0,0,1,17,4,0,1,26,-9.52380952380952
"745",75258,1,65,1,0,42,"43",0,1,100,1,0,1,0,1,NA,NA,17,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"746",77405,1,69,1,0,42,"43",0,1,100,1,0,0,0,0,NA,NA,18,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"747",81400,1,61,0,0,42,"43",0,1,100,1,0,0,0,0,0,0,26,NA,25,0,102,114,0,0,1,17,4,0,1,26,-3.84615384615385
"748",96681,1,68,0,0,42,"43",0,1,100,1,0,0,0,0,0,0,22,NA,26,0,109,113,0,0,1,17,4,0,1,26,18.1818181818182
"749",98363,1,60,1,0,42,"43",0,1,100,1,0,1,0,0,0,0,20,NA,16,0,62,87,0,0,1,17,4,0,1,26,-20
"750",600,1,80,0,1,27,"44",0,1,100,1,0,0,1,0,NA,NA,34,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"751",601,1,76,0,1,27,"44",0,1,100,1,0,0,1,1,NA,NA,32,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"752",17895,1,77,0,1,27,"44",0,1,100,1,0,1,0,1,NA,0,27,NA,34,0,124,114,0,0,9,24,5,58,2,27,25.9259259259259
"753",18456,1,76,1,1,27,"44",0,1,100,1,0,0,0,0,NA,NA,29,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"754",30418,1,78,0,1,27,"44",0,1,100,1,0,0,0,1,0,2,29,NA,26,0,113,106,0,0,9,24,5,58,2,27,-10.3448275862069
"755",35709,1,74,0,1,27,"44",0,1,100,1,0,0,0,1,0,0,30,NA,31,0,109,108,0,0,9,24,5,58,2,27,3.33333333333333
"756",36662,1,72,1,1,27,"44",0,1,100,1,0,0,0,1,NA,0,29,NA,27,0,120,117,0,0,9,24,5,58,2,27,-6.89655172413793
"757",39929,1,73,0,1,27,"44",0,1,100,1,0,0,0,2,2,3,28,NA,31,0,119,117,0,0,9,24,5,58,2,27,10.7142857142857
"758",44966,1,77,1,1,27,"44",0,1,100,1,0,0,0,0,NA,0,33,NA,36,0,126,119,0,0,9,24,5,58,2,27,9.09090909090909
"759",50692,1,79,1,1,27,"44",0,1,100,1,0,0,0,2,NA,0,28,NA,27,0,94,90,0,0,9,24,5,58,2,27,-3.57142857142857
"760",52439,1,75,0,1,27,"44",0,1,100,1,0,0,0,0,0,0,29,NA,32,0,104,103,0,0,9,24,5,58,2,27,10.3448275862069
"761",72000,1,80,0,1,27,"44",0,1,100,1,0,0,0,2,NA,NA,23,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"762",75335,1,78,1,1,27,"44",0,1,100,1,0,0,0,0,NA,0,31,NA,33,0,111,104,0,0,9,24,5,58,2,27,6.45161290322581
"763",76875,1,76,1,1,27,"44",0,1,100,1,0,0,0,0,0,0,25,NA,29,0,105,102,0,0,9,24,5,58,2,27,16
"764",78929,1,67,0,1,27,"44",0,1,100,1,0,0,0,0,NA,NA,26,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"765",84213,1,80,0,1,27,"44",0,1,100,1,0,0,0,1,NA,NA,22,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"766",91535,1,74,0,1,27,"44",0,1,100,1,0,0,0,0,NA,0,25,NA,25,0,104,103,0,0,9,24,5,58,2,27,0
"767",91538,1,77,1,1,27,"44",0,1,100,1,0,0,0,1,0,1,31,NA,27,0,106,103,0,0,9,24,5,58,2,27,-12.9032258064516
"768",95949,1,75,0,1,27,"44",0,1,100,1,0,0,0,0,0,0,37,NA,31,0,127,121,0,0,9,24,5,58,2,27,-16.2162162162162
"769",500,0,81,0,1,20,"45",1,0,0,3,0,0,0,0,NA,NA,25,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"770",501,0,82,1,1,20,"45",1,0,0,3,0,0,0,0,NA,NA,33,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"771",502,0,80,1,1,20,"45",1,0,0,3,0,0,0,1,NA,NA,32,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"772",503,0,80,0,1,20,"45",1,0,0,3,0,0,0,1,1,2,31,NA,31,0,130,117,0,NA,NA,NA,NA,0,2,24,0
"773",504,0,81,0,1,20,"45",1,0,0,3,0,0,0,0,NA,NA,31,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"774",17960,0,74,0,1,20,"45",1,0,0,3,0,0,0,0,0,0,26,NA,27,0,108,107,0,NA,NA,NA,NA,0,2,24,3.84615384615385
"775",21062,0,87,0,1,20,"45",1,0,0,3,0,0,0,0,0,0,27,NA,30,0,116,99,0,NA,NA,NA,NA,0,2,24,11.1111111111111
"776",24681,0,76,0,1,20,"45",1,0,0,3,0,0,0,0,0,0,31,NA,32,0,149,137,0,NA,NA,NA,NA,0,2,24,3.2258064516129
"777",24702,0,74,0,1,20,"45",1,0,0,3,0,0,0,0,1,1,23,NA,29,0,106,106,0,NA,NA,NA,NA,0,2,24,26.0869565217391
"778",39425,0,74,1,1,20,"45",1,0,0,3,0,0,0,0,0,0,27,NA,30,0,133,127,0,NA,NA,NA,NA,0,2,24,11.1111111111111
"779",51981,0,74,1,1,20,"45",1,0,0,3,0,1,0,0,0,0,25,NA,28,0,96,98,0,NA,NA,NA,NA,0,2,24,12
"780",60884,0,74,0,1,20,"45",1,0,0,3,0,0,0,0,0,1,29,NA,27,0,98,99,0,NA,NA,NA,NA,0,2,24,-6.89655172413793
"781",67991,0,76,0,1,20,"45",1,0,0,3,0,1,0,0,0,0,16,NA,13,0,91,90,0,NA,NA,NA,NA,0,2,24,-18.75
"782",74936,0,76,1,1,20,"45",1,0,0,3,0,0,0,0,0,0,33,NA,33,0,125,118,0,NA,NA,NA,NA,0,2,24,0
"783",82719,0,83,0,1,20,"45",1,0,0,3,0,0,0,0,NA,NA,36,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"784",83565,0,85,0,1,20,"45",1,0,0,3,0,0,0,0,NA,NA,32,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"785",92279,0,74,0,1,20,"45",1,0,0,3,0,0,0,0,0,0,33,NA,33,0,133,127,0,NA,NA,NA,NA,0,2,24,0
"786",99870,0,74,1,1,20,"45",1,0,0,3,0,0,0,0,0,0,28,NA,34,0,117,113,0,NA,NA,NA,NA,0,2,24,21.4285714285714
"787",10478,0,65,1,0,5,"46",0,1,84,2,0,0,0,3,NA,NA,14,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"788",28028,0,56,0,0,5,"46",0,1,84,2,0,0,0,0,0,0,18,NA,18,0,72,99,0,NA,NA,NA,NA,38,2,25,0
"789",29249,0,54,0,0,5,"46",0,1,84,2,0,0,0,1,0,0,19,NA,22,0,45,80,0,NA,NA,NA,NA,38,2,25,15.7894736842105
"790",30975,0,67,1,0,5,"46",0,1,84,2,0,0,0,0,NA,NA,24,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"791",40485,0,63,1,0,5,"46",0,1,84,2,1,0,0,0,0,0,13,NA,21,0,55,81,0,NA,NA,NA,NA,38,2,25,61.5384615384615
"792",41186,0,49,0,0,5,"46",0,1,84,2,1,0,0,2,0,0,10,NA,15,0,38,78,0,NA,NA,NA,NA,38,2,25,50
"793",44024,0,61,0,0,5,"46",0,1,84,2,1,1,0,NA,0,0,17,NA,13,0,49,77,0,NA,NA,NA,NA,38,2,25,-23.5294117647059
"794",44102,0,63,0,0,5,"46",0,1,84,2,1,1,0,0,NA,NA,15,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"795",44931,0,63,1,0,5,"46",0,1,84,2,0,0,0,0,0,0,23,NA,27,0,113,119,0,NA,NA,NA,NA,38,2,25,17.3913043478261
"796",49256,0,67,1,0,5,"46",0,1,84,2,0,0,0,2,0,0,25,NA,32,0,116,118,0,NA,NA,NA,NA,38,2,25,28
"797",52558,0,51,0,0,5,"46",0,1,84,2,1,0,0,0,0,0,16,NA,18,0,50,88,0,NA,NA,NA,NA,38,2,25,12.5
"798",53470,0,57,1,0,5,"46",0,1,84,2,1,0,0,0,0,0,20,NA,25,0,43,77,0,NA,NA,NA,NA,38,2,25,25
"799",58178,0,59,0,0,5,"46",0,1,84,2,1,0,0,0,0,0,24,NA,25,0,84,106,0,NA,NA,NA,NA,38,2,25,4.16666666666667
"800",59697,0,62,0,0,5,"46",0,1,84,2,1,0,0,2,NA,NA,16,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"801",65026,0,65,1,0,5,"46",0,1,84,2,1,1,0,0,0,0,12,NA,13,0,34,64,0,NA,NA,NA,NA,38,2,25,8.33333333333333
"802",75320,0,69,1,0,5,"46",0,1,84,2,0,0,0,0,NA,NA,15,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"803",85284,0,54,0,0,5,"46",0,1,84,2,1,0,0,NA,0,0,21,NA,20,0,57,89,0,NA,NA,NA,NA,38,2,25,-4.76190476190476
"804",87036,0,52,0,0,5,"46",0,1,84,2,0,0,0,0,NA,0,12,NA,NA,0,55,93,0,NA,NA,NA,NA,NA,NA,NA,NA
"805",70010,0,78,1,1,49,"47",0,1,87,3,0,0,0,0,0,0,22,NA,26,0,98,86,0,NA,NA,NA,NA,33,1,14,18.1818181818182
"806",70011,0,80,1,1,49,"47",0,1,87,3,0,0,0,0,0,0,18,NA,27,0,115,106,0,NA,NA,NA,NA,33,1,14,50
"807",70012,0,76,1,1,49,"47",0,1,87,3,0,0,0,0,0,0,29,NA,26,0,120,113,0,NA,NA,NA,NA,33,1,14,-10.3448275862069
"808",70013,0,79,0,1,49,"47",0,1,87,3,0,0,0,1,1,NA,24,NA,28,0,102,98,0,NA,NA,NA,NA,33,1,14,16.6666666666667
"809",70014,0,80,1,1,49,"47",0,1,87,3,0,0,0,0,0,0,22,NA,26,0,87,86,0,NA,NA,NA,NA,33,1,14,18.1818181818182
"810",70015,0,73,1,1,49,"47",0,1,87,3,0,0,0,0,0,0,19,NA,23,0,81,88,0,NA,NA,NA,NA,33,1,14,21.0526315789474
"811",70016,0,77,0,1,49,"47",0,1,87,3,0,0,0,1,0,1,20,NA,27,0,88,89,0,NA,NA,NA,NA,33,1,14,35
"812",70017,0,70,1,1,49,"47",0,1,87,3,0,0,0,0,0,0,22,NA,25,0,81,90,0,NA,NA,NA,NA,33,1,14,13.6363636363636
"813",70018,0,74,1,1,49,"47",0,1,87,3,0,0,0,0,0,0,26,NA,24,0,84,89,0,NA,NA,NA,NA,33,1,14,-7.69230769230769
"814",70019,0,76,1,1,49,"47",0,1,87,3,0,0,0,1,0,0,21,NA,27,0,92,91,0,NA,NA,NA,NA,33,1,14,28.5714285714286
"815",70020,0,78,1,1,49,"47",0,1,87,3,0,0,0,1,0,NA,26,NA,31,0,92,89,0,NA,NA,NA,NA,33,1,14,19.2307692307692
"816",70021,0,80,1,1,49,"47",0,1,87,3,0,0,0,1,0,0,32,NA,34,0,138,123,0,NA,NA,NA,NA,33,1,14,6.25
"817",70022,0,74,1,1,58,"47",0,1,87,3,0,0,0,0,NA,NA,27,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"818",70023,0,80,1,1,58,"47",0,1,87,3,0,0,0,0,NA,NA,27,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
